step,split,total,mse,l2,entropy,mag,canon,noncanon,canon_usage,helix
31,train,0.8574115491144991,0.453269278081486,0.020633871904099266,0.0,0.3835083991289139,0.0,0.0,0.0,0.0
31,val,0.8932485550060388,0.47858602731702354,0.02084682250884718,0.0,0.3938157051801682,0.0,0.0,0.0,0.0
32,train,0.8907864466246364,0.4784962786420082,0.020980335449427467,0.0,0.39130983253320056,0.0,0.0,0.0,0.0
32,val,0.9441619484657169,0.507253715125064,0.021146838541897358,0.0,0.4157613947987556,0.0,0.0,0.0,0.0
33,train,0.8958515145846463,0.47910897823147763,0.021213549303112405,0.0,0.39552898705005646,0.0,0.0,0.0,0.0
33,val,0.8699417150829001,0.4677216989637092,0.021278739866921352,0.0,0.38094127625226976,0.0,0.0,0.0,0.0
34,train,0.8845773513268341,0.4923224195864388,0.021312895429563567,0.0,0.3709420363108317,0.0,0.0,0.0,0.0
34,val,0.858440371186874,0.4629637123380757,0.021365094391381793,0.0,0.37411156445741656,0.0,0.0,0.0,0.0
35,train,0.8582756566933609,0.46540548600585635,0.02140121938275105,0.0,0.3714689513047536,0.0,0.0,0.0,0.0
35,val,0.8391216940018935,0.4580063907889068,0.02145513224063962,0.0,0.35966017097234726,0.0,0.0,0.0,0.0
36,train,0.87026756533859,0.47208249166727173,0.02153448694703691,0.0,0.3766505867242813,0.0,0.0,0.0,0.0
36,val,0.8944591826590285,0.4856580720625064,0.021622081608637503,0.0,0.38717902898788453,0.0,0.0,0.0,0.0
37,train,0.8956695280977359,0.4906282433623063,0.02168438571237347,0.0,0.38335689902305603,0.0,0.0,0.0,0.0
37,val,0.8415819596247299,0.4601187390689532,0.021806520063871473,0.0,0.35965670049190523,0.0,0.0,0.0,0.0
38,train,0.8710204439311293,0.4695770237683605,0.021933394979409007,0.0,0.3795100251833598,0.0,0.0,0.0,0.0
38,val,0.8670401688356396,0.47233490191120653,0.02208909657769603,0.0,0.3726161703467369,0.0,0.0,0.0,0.0
39,train,0.9131975953043808,0.49896212976286547,0.022157026146882308,0.0,0.392078439394633,0.0,0.0,0.0,0.0
39,val,0.8600367374855074,0.46821120223707746,0.022229160468490328,0.0,0.3695963747799397,0.0,0.0,0.0,0.0
40,train,0.8560314150541841,0.46721787221572025,0.022350070392657895,0.0,0.36646347244580585,0.0,0.0,0.0,0.0
40,val,0.8296269890322172,0.45301769259324143,0.02252188557176156,0.0,0.3540874108672142,0.0,0.0,0.0,0.0
41,train,0.8423998049248554,0.47996333857395973,0.022603574330352098,0.0,0.3398328920205434,0.0,0.0,0.0,0.0
41,val,0.8348020023694662,0.4572875021900411,0.022721621402636547,0.0,0.3547928787767887,0.0,0.0,0.0,0.0
42,train,0.8452655888108356,0.46583430373788587,0.022843527406043933,0.0,0.3565877576669057,0.0,0.0,0.0,0.0
42,val,0.8371902982186832,0.4651302042704069,0.023085229763419705,0.0,0.3489748641848564,0.0,0.0,0.0,0.0
43,train,0.7888041166923369,0.434549233528754,0.023354199164521153,0.0,0.3309006839990616,0.0,0.0,0.0,0.0
43,val,0.8368162787971883,0.45536674357540186,0.023707722605199835,0.0,0.35774181261658666,0.0,0.0,0.0,0.0
44,train,0.8634538760768561,0.47341376120499573,0.0239282949290681,0.0,0.36611181994279224,0.0,0.0,0.0,0.0
44,val,0.8332695703810733,0.4587448416948031,0.024245862395224065,0.0,0.35027886629104615,0.0,0.0,0.0,0.0
45,train,0.8386066738616159,0.4599363327026367,0.02444406984753721,0.0,0.3542262713114421,0.0,0.0,0.0,0.0
45,val,0.7838165464640923,0.4368699434636348,0.024705243796403663,0.0,0.3222413592040539,0.0,0.0,0.0,0.0
46,train,0.8142997946194298,0.46953660407400716,0.02489181955435155,0.0,0.31987137099107105,0.0,0.0,0.0,0.0
46,val,0.8371474737460168,0.467418165206574,0.025172643118910775,0.0,0.3445566654205322,0.0,0.0,0.0,0.0
47,train,0.7910629536833859,0.442128576587492,0.025432114662523944,0.0,0.32350226243336994,0.0,0.0,0.0,0.0
47,val,0.7626144216444053,0.4228310000332115,0.025779129272107293,0.0,0.31400429233908655,0.0,0.0,0.0,0.0
48,train,0.8127427111092228,0.46250685206075187,0.026031347107991737,0.0,0.3242045119404793,0.0,0.0,0.0,0.0
48,val,0.795400534165703,0.4404676717140207,0.026385120233903214,0.0,0.32854774221777916,0.0,0.0,0.0,0.0
49,train,0.6569534958396003,0.37618426533371546,0.026640555839797898,0.0,0.25412867466608685,0.0,0.0,0.0,0.0
49,val,0.7743142472700232,0.43730198271245946,0.02699009371586979,0.0,0.31002217084169387,0.0,0.0,0.0,0.0
50,train,0.7662576230447318,0.45562597320972076,0.027244125448763912,0.0,0.283387524386247,0.0,0.0,0.0,0.0
50,val,0.7644700022820728,0.43012766757812615,0.027626809017205718,0.0,0.3067155256867409,0.0,0.0,0.0,0.0
51,train,0.7805444684230994,0.43970050236149577,0.027853732759487382,0.0,0.3129902333021164,0.0,0.0,0.0,0.0
51,val,0.7855441454738323,0.44048244505110673,0.028140005845985454,0.0,0.31692169457674024,0.0,0.0,0.0,0.0
52,train,0.7763117705800558,0.42797199694183524,0.02836655321038958,0.0,0.319973220427831,0.0,0.0,0.0,0.0
52,val,0.7559075756573252,0.42542913733016074,0.02870020676598039,0.0,0.30177823156118394,0.0,0.0,0.0,0.0
53,train,0.7128830625824275,0.4158866175206546,0.02895378629566217,0.0,0.2680426587661107,0.0,0.0,0.0,0.0
53,val,0.7279673244392842,0.4195788421390871,0.02932496917024784,0.0,0.2790635131299496,0.0,0.0,0.0,0.0
54,train,0.7661655221030852,0.43392329552289927,0.02962061363399343,0.0,0.30262161294619244,0.0,0.0,0.0,0.0
54,val,0.7162721842031017,0.414814803949879,0.030020564916875887,0.0,0.2714368153363466,0.0,0.0,0.0,0.0
55,train,0.8148118752935513,0.45705075377165666,0.03030986759116693,0.0,0.32745125393072766,0.0,0.0,0.0,0.0
55,val,0.7237360838059334,0.4153179190724,0.030702829692248922,0.0,0.27771533504128454,0.0,0.0,0.0,0.0
56,train,0.7258024715303507,0.42947849794383003,0.03095841025348611,0.0,0.2653655633330345,0.0,0.0,0.0,0.0
56,val,0.7232377691436461,0.41221395846430875,0.031346296692511356,0.0,0.27967751398682594,0.0,0.0,0.0,0.0
57,train,0.6865928329916021,0.38061694389902573,0.03176369013974257,0.0,0.27421219895283383,0.0,0.0,0.0,0.0
57,val,0.7287570224532385,0.4124780279956731,0.03231716267927741,0.0,0.2839618317782879,0.0,0.0,0.0,0.0
58,train,0.7692752843962252,0.43948057183338424,0.03265027845847778,0.0,0.29714443410436314,0.0,0.0,0.0,0.0
58,val,0.6772759264850707,0.39178091811688154,0.03304029612630109,0.0,0.25245471224188804,0.0,0.0,0.0,0.0
59,train,0.733407130874324,0.4335194607800997,0.03326574515745278,0.0,0.2666219249367714,0.0,0.0,0.0,0.0
59,val,0.6506723452479732,0.3728306382985089,0.033555865663282156,0.0,0.24428584128618241,0.0,0.0,0.0,0.0
60,train,0.7132116230278057,0.3983835696628415,0.03376166547319481,0.0,0.2810663878917694,0.0,0.0,0.0,0.0
60,val,0.6954374449495792,0.39863054152775385,0.034097980201191,0.0,0.26270892322063444,0.0,0.0,0.0,0.0
61,train,0.7190018071855689,0.4230584753777243,0.034376451959205356,0.0,0.2615668798486392,0.0,0.0,0.0,0.0
61,val,0.6344985538635782,0.3649509494437998,0.03475933338005399,0.0,0.23478827103972436,0.0,0.0,0.0,0.0
62,train,0.6560212662800052,0.3853225916560439,0.03505013694842161,0.0,0.23564853767553964,0.0,0.0,0.0,0.0
62,val,0.6446938940634473,0.3749744187361127,0.0354433624132494,0.0,0.2342761129140854,0.0,0.0,0.0,0.0
63,train,0.6460539835371598,0.3889771542203622,0.035707603784981126,0.0,0.22136922553181648,0.0,0.0,0.0,0.0
63,val,0.6452645121345464,0.36941372935041145,0.0360822504930801,0.0,0.23976853229105471,0.0,0.0,0.0,0.0
64,train,0.7513197219388362,0.42058449591287506,0.03634800965665022,0.0,0.29438721636931103,0.0,0.0,0.0,0.0
64,val,0.663260734494979,0.3837502445894988,0.036725331152085205,0.0,0.24278515875339507,0.0,0.0,0.0,0.0
65,train,0.6840090707517098,0.39918291315848436,0.03702219138889995,0.0,0.24780396620432535,0.0,0.0,0.0,0.0
65,val,0.6296485349239022,0.364861983721117,0.0374300070026652,0.0,0.22735654420011997,0.0,0.0,0.0,0.0
66,train,0.7162197153549998,0.4324574874721719,0.037700098146881404,0.0,0.24606212973594666,0.0,0.0,0.0,0.0
66,val,0.6365989960181309,0.378403598600995,0.038070076863356096,0.0,0.2201253205537796,0.0,0.0,0.0,0.0
67,train,0.654219406031288,0.38982675659899385,0.038372481540116306,0.0,0.2260201678921779,0.0,0.0,0.0,0.0
67,val,0.6007124587275446,0.34690227796434087,0.03880666386564459,0.0,0.21500351689755917,0.0,0.0,0.0,0.0
68,train,0.6102378367352616,0.36618656945336703,0.03907746531141255,0.0,0.20497380197048187,0.0,0.0,0.0,0.0
68,val,0.6187158340002591,0.3602023313997493,0.03945841920645921,0.0,0.2190550833940506,0.0,0.0,0.0,0.0
69,train,0.7209388771456138,0.42976568504628937,0.03973045173842862,0.0,0.2514427403608958,0.0,0.0,0.0,0.0
69,val,0.5857098119433588,0.3329862474395794,0.04009172554879427,0.0,0.21263183895498514,0.0,0.0,0.0,0.0
70,train,0.5687668412864336,0.3146347675018049,0.04040217316623449,0.0,0.21372990061839423,0.0,0.0,0.0,0.0
70,val,0.590761354389699,0.35106100836130494,0.04089469458717765,0.0,0.19880565144121648,0.0,0.0,0.0,0.0
71,train,0.6871747171204151,0.3938580602743189,0.04122878312894709,0.0,0.2520878737171491,0.0,0.0,0.0,0.0
71,val,0.6089749274522523,0.3548347023980488,0.04167150557178156,0.0,0.21246871948242188,0.0,0.0,0.0,0.0
72,train,0.5466251609870241,0.3262480856899007,0.0419644006813428,0.0,0.1784126746157805,0.0,0.0,0.0,0.0
72,val,0.5546204394485794,0.3162119950223399,0.04238955543863875,0.0,0.1960188889876008,0.0,0.0,0.0,0.0
73,train,0.7262003158871764,0.42617136270832984,0.04267612171582755,0.0,0.25735283146301907,0.0,0.0,0.0,0.0
73,val,0.5140773419977303,0.3031564224097359,0.04303670368918258,0.0,0.1678842158988118,0.0,0.0,0.0,0.0
74,train,0.5619532716370007,0.3285229692263058,0.04331953825490969,0.0,0.19011076415578523,0.0,0.0,0.0,0.0
74,val,0.570731971307257,0.3325593806603427,0.04372280753033519,0.0,0.19444978311657907,0.0,0.0,0.0,0.0
75,train,0.671883653968203,0.40039969093119154,0.04404182513999688,0.0,0.22744213789701462,0.0,0.0,0.0,0.0
75,val,0.5853250700295248,0.35437421363506394,0.04445666242330378,0.0,0.18649419397115707,0.0,0.0,0.0,0.0
76,train,0.4900240711809631,0.29195586066204965,0.044789406445182346,0.0,0.1532788040737311,0.0,0.0,0.0,0.0
76,val,0.5695456123553712,0.3242398948619124,0.04529272666112996,0.0,0.2000129908323288,0.0,0.0,0.0,0.0
77,train,0.636469992992232,0.36707877545621165,0.04562767963239345,0.0,0.22376353790362677,0.0,0.0,0.0,0.0
77,val,0.5577596006731714,0.32284085572923027,0.04608768260842034,0.0,0.188831062335521,0.0,0.0,0.0,0.0
78,train,0.49015441523872827,0.27301978984511893,0.046447135561168314,0.0,0.170687489832441,0.0,0.0,0.0,0.0
78,val,0.5471924008220108,0.328595515933645,0.04700453532929719,0.0,0.17159234955906869,0.0,0.0,0.0,0.0
79,train,0.44241242465542135,0.2640087224719673,0.04741645022992174,0.0,0.1309872519535323,0.0,0.0,0.0,0.0
79,val,0.5641813854924638,0.3246925233756438,0.047977452387100744,0.0,0.19151140972971917,0.0,0.0,0.0,0.0
80,train,0.5062478720097099,0.29176853598991326,0.04844407873992377,0.0,0.1660352572798729,0.0,0.0,0.0,0.0
80,val,0.5430134173711103,0.309910373269657,0.049144749858832985,0.0,0.18395829424262047,0.0,0.0,0.0,0.0
81,train,0.5586947265291252,0.3330230323600636,0.04966619411072857,0.0,0.17600550005833307,0.0,0.0,0.0,0.0
81,val,0.5763539273181617,0.3365171724009946,0.05035943639185282,0.0,0.18947731852531433,0.0,0.0,0.0,0.0
82,train,0.5029108950721363,0.290552742960185,0.05085650731184455,0.0,0.16150164480010668,0.0,0.0,0.0,0.0
82,val,0.5042306417979543,0.2957890811139827,0.051543907230919485,0.0,0.15689765345305204,0.0,0.0,0.0,0.0
83,train,0.43939885836115017,0.26312376943555044,0.05204174621844269,0.0,0.12423334270715714,0.0,0.0,0.0,0.0
83,val,0.45415051362893194,0.2642578356326662,0.052751440308946185,0.0,0.1371412376873195,0.0,0.0,0.0,0.0
84,train,0.4458136192128109,0.28407573859295254,0.05323159844924477,0.0,0.1085062821706136,0.0,0.0,0.0,0.0
84,val,0.4711221612069364,0.27358964280250475,0.053962268233544206,0.0,0.14357025017088745,0.0,0.0,0.0,0.0
85,train,0.46749707423969916,0.2648545869926558,0.05452497540340177,0.0,0.1481175118436416,0.0,0.0,0.0,0.0
85,val,0.4747461784522987,0.28314686492787866,0.05530484074806673,0.0,0.13629447277635337,0.0,0.0,0.0,0.0
86,train,0.5244315635797895,0.3064349570119027,0.05583161298373076,0.0,0.16216499358415604,0.0,0.0,0.0,0.0
86,val,0.5005920387114187,0.29238325254819597,0.05655220431762252,0.0,0.15165658184560016,0.0,0.0,0.0,0.0
87,train,0.49220751706903104,0.29401974903056155,0.05704573437706422,0.0,0.14114203366140524,0.0,0.0,0.0,0.0
87,val,0.46315202863680555,0.26551415759972613,0.05774206320180599,0.0,0.13989580783527344,0.0,0.0,0.0,0.0
88,train,0.36735700444268454,0.21361296880520042,0.05821123222930339,0.0,0.09553280340818067,0.0,0.0,0.0,0.0
88,val,0.46319463460579613,0.26601748766727595,0.058817722373532666,0.0,0.13835942456498743,0.0,0.0,0.0,0.0
89,train,0.49596927655935574,0.2949319539035,0.05918273983576811,0.0,0.14185458282008767,0.0,0.0,0.0,0.0
89,val,0.48427012384170454,0.2772831991593885,0.059724676285442625,0.0,0.14726224839687346,0.0,0.0,0.0,0.0
90,train,0.4557922718755001,0.27577546304400974,0.06014701599756609,0.0,0.1198697928339243,0.0,0.0,0.0,0.0
90,val,0.4065118507629178,0.2342107011602374,0.06074032620683203,0.0,0.11156082339584827,0.0,0.0,0.0,0.0
91,train,0.4240537194792687,0.24042424390532804,0.061283477622015796,0.0,0.1223459979519248,0.0,0.0,0.0,0.0
91,val,0.4149427746237289,0.23462724424982148,0.06213685835637781,0.0,0.1181786720175296,0.0,0.0,0.0,0.0
92,train,0.37215105369695745,0.2087982252574173,0.06279042235659214,0.0,0.10056240608294804,0.0,0.0,0.0,0.0
92,val,0.4387578883088281,0.2520228154312594,0.06371777910397722,0.0,0.12301729377359152,0.0,0.0,0.0,0.0
93,train,0.2648301846743369,0.14755504655319548,0.0643468589671388,0.0,0.052928279154002666,0.0,0.0,0.0,0.0
93,val,0.39958088850318685,0.22346780281910322,0.06526508592756808,0.0,0.11084799975651549,0.0,0.0,0.0,0.0
94,train,0.37373182520122006,0.21143685327365713,0.06588911429686799,0.0,0.09640585763069491,0.0,0.0,0.0,0.0
94,val,0.4314296727213531,0.2454153636090945,0.06674835589369418,0.0,0.1192659532185644,0.0,0.0,0.0,0.0
95,train,0.3308910182434129,0.18241027477884722,0.06729574034287168,0.0,0.08118500312169392,0.0,0.0,0.0,0.0
95,val,0.37955418645835637,0.21258515070376044,0.06811934857062173,0.0,0.09884968718397431,0.0,0.0,0.0,0.0
96,train,0.31640988575787027,0.16734951411387367,0.06865077031323948,0.0,0.08040960133075714,0.0,0.0,0.0,0.0
96,val,0.3980929934021714,0.2218623193481383,0.0693173181996932,0.0,0.10691335585433989,0.0,0.0,0.0,0.0
97,train,0.4067953107765037,0.22938094505301157,0.06972351855512599,0.0,0.10769084716836612,0.0,0.0,0.0,0.0
97,val,0.3807641885782412,0.2059081499623754,0.07032641120330811,0.0,0.1045296274125576,0.0,0.0,0.0,0.0
98,train,0.43886754572938996,0.26181264469955484,0.07075576022880274,0.0,0.10629914080103238,0.0,0.0,0.0,0.0
98,val,0.3629870429085685,0.19700822538702858,0.07137840387499086,0.0,0.09460041364654899,0.0,0.0,0.0,0.0
99,train,0.3287875395663491,0.16546713888230183,0.07178395925421864,0.0,0.0915364414298286,0.0,0.0,0.0,0.0
99,val,0.3348853092286209,0.17984579881716903,0.07240282136744057,0.0,0.0826366890440113,0.0,0.0,0.0,0.0
100,train,0.3497229244514115,0.1868520953285003,0.07299590263406473,0.0,0.08987492648884654,0.0,0.0,0.0,0.0
100,val,0.3245647910026618,0.17549648655627442,0.07385712161599771,0.0,0.07521118283038959,0.0,0.0,0.0,0.0
101,train,0.3345316972307299,0.18316040399221223,0.07445176178884211,0.0,0.07691953144967556,0.0,0.0,0.0,0.0
101,val,0.3462655609929441,0.18985867396318845,0.07528075214055525,0.0,0.08112613488920033,0.0,0.0,0.0,0.0
102,train,0.2860202625393052,0.14258248378658658,0.07581929631697555,0.0,0.06761848243574302,0.0,0.0,0.0,0.0
102,val,0.3217300104286594,0.16930829832439592,0.07654539711962896,0.0,0.07587631498463451,0.0,0.0,0.0,0.0
103,train,0.21136983613777982,0.10023691099816194,0.07703439916904507,0.0,0.03409852597057276,0.0,0.0,0.0,0.0
103,val,0.27213927525372555,0.13592376596836525,0.07768887947048218,0.0,0.058526629814878106,0.0,0.0,0.0,0.0
104,train,0.24618845279251012,0.12339922809421962,0.07809713196793724,0.0,0.044692092730353274,0.0,0.0,0.0,0.0
104,val,0.27587573266537324,0.14200401928924997,0.07861303831390919,0.0,0.055258675062214026,0.0,0.0,0.0,0.0
105,train,0.29213484467400413,0.15195650384401077,0.0789699137224109,0.0,0.06120842710758249,0.0,0.0,0.0,0.0
105,val,0.3245808052187442,0.17509106626677776,0.07944625367207288,0.0,0.0700434852798935,0.0,0.0,0.0,0.0
106,train,0.38604867996350617,0.2207226652330729,0.07978272867510687,0.0,0.08554328605532646,0.0,0.0,0.0,0.0
106,val,0.30356228797198453,0.15460824911604137,0.08026690620309428,0.0,0.06868713265284895,0.0,0.0,0.0,0.0
107,train,0.2577019962101745,0.12676082533119304,0.08067204150336475,0.0,0.05026912937561671,0.0,0.0,0.0,0.0
107,val,0.25258085593998947,0.12560537013973555,0.08125169563999003,0.0,0.045723790160263886,0.0,0.0,0.0,0.0
108,train,0.24974414566790135,0.12490034401539918,0.0817126443623117,0.0,0.04313115729019046,0.0,0.0,0.0,0.0
108,val,0.26511743140528227,0.1299556903052935,0.08237578225260857,0.0,0.05278595884738024,0.0,0.0,0.0,0.0
109,train,0.25354130415495296,0.12900016501806283,0.08279910612219529,0.0,0.04174203301469485,0.0,0.0,0.0,0.0
109,val,0.27181170704190627,0.1323013158650389,0.08339888915811017,0.0,0.05611150201875716,0.0,0.0,0.0,0.0
110,train,0.2750512054372746,0.1383578095953206,0.0838612161391356,0.0,0.052832179702818394,0.0,0.0,0.0,0.0
110,val,0.22465612827849654,0.10536514457170125,0.08454743512052915,0.0,0.03474354858626612,0.0,0.0,0.0,0.0
111,train,0.2239647650255062,0.10534715171288626,0.08503338475104967,0.0,0.03358422856157025,0.0,0.0,0.0,0.0
111,val,0.2528679909619351,0.1212697180346046,0.0856544439553904,0.0,0.04594382897194009,0.0,0.0,0.0,0.0
112,train,0.30317536679012574,0.16209567304811826,0.08607982194166426,0.0,0.05499987180034319,0.0,0.0,0.0,0.0
112,val,0.301101016870998,0.14958954403551666,0.08670864339008338,0.0,0.06480282944539795,0.0,0.0,0.0,0.0
113,train,0.2562447118358051,0.12354832449558863,0.08713005062761053,0.0,0.04556633671260594,0.0,0.0,0.0,0.0
113,val,0.2624126784054837,0.12502149099292287,0.08766755572329404,0.0,0.049723631689266766,0.0,0.0,0.0,0.0
114,train,0.25547058144045554,0.12268811032501765,0.08804857969661328,0.0,0.04473389141882459,0.0,0.0,0.0,0.0
114,val,0.2443120793797032,0.11376460026983286,0.08855963723085264,0.0,0.04198784187901765,0.0,0.0,0.0,0.0
115,train,0.2855062197001664,0.1455818114051007,0.08891965391567404,0.0,0.05100475437939167,0.0,0.0,0.0,0.0
115,val,0.2521320736062047,0.11610614415168134,0.08941608830708564,0.0,0.04660984114743769,0.0,0.0,0.0,0.0
